,Unnamed: 0,codgr,libgr,sougr,libsougr,codal,libal,libgren,libsougren,codsougr,codgr_,sougr_,codal_,codsougr_
184,184,10,ultra-frais laitier,1,crème fraîche,81000,crème fraîche allégée ajoutée au service,ultra fresh dairy,fresh cream,101,10,11021,1021381000,1021
185,185,10,ultra-frais laitier,1,crème fraîche,81001,crème fraîche allégée ajoutée à la cuisson,ultra fresh dairy,fresh cream,101,10,11021,1021381001,1021
186,186,10,ultra-frais laitier,1,crème fraîche,81002,crème fraîche non allégée ajoutée au service,ultra fresh dairy,fresh cream,101,10,11021,1021381002,1021
187,187,10,ultra-frais laitier,1,crème fraîche,81003,crème fraîche non allégée ajoutée à la cuisson,ultra fresh dairy,fresh cream,101,10,11021,1021381003,1021
188,188,10,ultra-frais laitier,2,yaourts et assimilés,19600,yaourt ou spécialité laitière nature,ultra fresh dairy,yoghurt,102,10,11022,1022319600,1022
189,189,10,ultra-frais laitier,2,yaourts et assimilés,19601,yaourt nature au lait entier,ultra fresh dairy,yoghurt,102,10,11022,1022319601,1022
190,190,10,ultra-frais laitier,2,yaourts et assimilés,19602,yaourt brassé nature au lait entier type danone velouté nature,ultra fresh dairy,yoghurt,102,10,11022,1022319602,1022
191,191,10,ultra-frais laitier,2,yaourts et assimilés,19605,yaourt nature au lait demi-écrémé,ultra fresh dairy,yoghurt,102,10,11022,1022319605,1022
192,192,10,ultra-frais laitier,2,yaourts et assimilés,19606,yaourt nature 0% m.g. type taillefine nature 0% danone yoplait silhouette,ultra fresh dairy,yoghurt,102,10,11022,1022319606,1022
193,193,10,ultra-frais laitier,2,yaourts et assimilés,19609,yaourt nature au lait demi-écrémé sucré,ultra fresh dairy,yoghurt,102,10,11022,1022319609,1022
194,194,10,ultra-frais laitier,2,yaourts et assimilés,19611,yaourt aromatisé au lait entier sucré,ultra fresh dairy,yoghurt,102,10,11022,1022319611,1022
195,195,10,ultra-frais laitier,2,yaourts et assimilés,19615,spécialité laitière type yaourt au bifidus aromatisé au lait entier sucrée type,ultra fresh dairy,yoghurt,102,10,11022,1022319615,1022
196,196,10,ultra-frais laitier,2,yaourts et assimilés,19617,yaourt nature au lait entier sucré,ultra fresh dairy,yoghurt,102,10,11022,1022319617,1022
197,197,10,ultra-frais laitier,2,yaourts et assimilés,19619,lait fermenté à boire au lait demi-écrémé nature type actimel,ultra fresh dairy,yoghurt,102,10,11022,1022319619,1022
198,198,10,ultra-frais laitier,2,yaourts et assimilés,19621,yaourt aux céréales ou au muesli au lait entier,ultra fresh dairy,yoghurt,102,10,11022,1022319621,1022
199,199,10,ultra-frais laitier,2,yaourts et assimilés,19624,yaourt ou spécialité laitière sans précision,ultra fresh dairy,yoghurt,102,10,11022,1022319624,1022
200,200,10,ultra-frais laitier,2,yaourts et assimilés,19628,yaourt ou spécialité laitière aux fruits sans précision,ultra fresh dairy,yoghurt,102,10,11022,1022319628,1022
201,201,10,ultra-frais laitier,2,yaourts et assimilés,19630,spécialité laitière au lait entier enrichie en crème au chocolat type stracciate,ultra fresh dairy,yoghurt,102,10,11022,1022319630,1022
202,202,10,ultra-frais laitier,2,yaourts et assimilés,19640,yaourt aromatisé au lait demi-écrémé sucré,ultra fresh dairy,yoghurt,102,10,11022,1022319640,1022
203,203,10,ultra-frais laitier,2,yaourts et assimilés,19670,spécialité laitière type yaourt 0% aromatisée sucrée type weight watcher,ultra fresh dairy,yoghurt,102,10,11022,1022319670,1022
204,204,10,ultra-frais laitier,2,yaourts et assimilés,19700,yaourt aux fruits au lait entier sucré type danone recette crémeuse aux fruits o,ultra fresh dairy,yoghurt,102,10,11022,1022319700,1022
205,205,10,ultra-frais laitier,2,yaourts et assimilés,19730,yaourt aux fruits au lait demi-écrémé sucré type panier de yoplait,ultra fresh dairy,yoghurt,102,10,11022,1022319730,1022
206,206,10,ultra-frais laitier,2,yaourts et assimilés,19740,spécialité laitière type yaourt au lait entier au bifidus et aux fruits sucrée,ultra fresh dairy,yoghurt,102,10,11022,1022319740,1022
207,207,10,ultra-frais laitier,2,yaourts et assimilés,19760,spécialité laitière type yaourt 0% aux fruits sucrée type sveltesse aux fruits p,ultra fresh dairy,yoghurt,102,10,11022,1022319760,1022
208,208,10,ultra-frais laitier,2,yaourts et assimilés,19765,spécialité laitière type yaourt 0% aux fruits aux édulcorants type panier de yop,ultra fresh dairy,yoghurt,102,10,11022,1022319765,1022
209,209,10,ultra-frais laitier,2,yaourts et assimilés,19771,yaourt à boire aromatisé au lait demi-écrémé sucré type yopi,ultra fresh dairy,yoghurt,102,10,11022,1022319771,1022
210,210,10,ultra-frais laitier,2,yaourts et assimilés,19772,yaourt à boire au lait demi-écrémé aux édulcorants,ultra fresh dairy,yoghurt,102,10,11022,1022319772,1022
211,211,10,ultra-frais laitier,2,yaourts et assimilés,19773,yaourt à boire aux fruits au lait demi-écrémé sucré type danone velouté ou fruix,ultra fresh dairy,yoghurt,102,10,11022,1022319773,1022
212,212,10,ultra-frais laitier,2,yaourts et assimilés,19780,lait fermenté à boire au bifidus et aux fruits genre yaourt à boire,ultra fresh dairy,yoghurt,102,10,11022,1022319780,1022
213,213,10,ultra-frais laitier,2,yaourts et assimilés,19800,lait fermenté au bifidus nature au lait entier type danone activa,ultra fresh dairy,yoghurt,102,10,11022,1022319800,1022
214,214,10,ultra-frais laitier,2,yaourts et assimilés,19801,lait fermenté à boire maigre nature type lait ribot ou lactéor l'ben,ultra fresh dairy,yoghurt,102,10,11022,1022319801,1022
215,215,10,ultra-frais laitier,2,yaourts et assimilés,19850,spécialité laitière nature à base de fromage blanc enrichie en crème type fjord,ultra fresh dairy,yoghurt,102,10,11022,1022319850,1022
216,216,10,ultra-frais laitier,2,yaourts et assimilés,19851,spécialité laitière aux fruits à base de fromage blanc enrichie en crème type ge,ultra fresh dairy,yoghurt,102,10,11022,1022319851,1022
217,217,10,ultra-frais laitier,2,yaourts et assimilés,19855,spécialité laitière type yaourt 0% aux céréales aux édulcorants type panier mues,ultra fresh dairy,yoghurt,102,10,11022,1022319855,1022
218,218,10,ultra-frais laitier,2,yaourts et assimilés,19880,yaourt nature au lait de chèvre demi-écrémé,ultra fresh dairy,yoghurt,102,10,11022,1022319880,1022
219,219,10,ultra-frais laitier,2,yaourts et assimilés,81071,yaourt ajouté au service,ultra fresh dairy,yoghurt,102,10,11022,1022381071,1022
220,220,10,ultra-frais laitier,2,yaourts et assimilés,90057,yaourt bulgare ou velouté à la pulpe de fruits au lait entier,ultra fresh dairy,yoghurt,102,10,11022,1022390057,1022
221,221,10,ultra-frais laitier,2,yaourts et assimilés,92036,autre yaourt ou spécialité laitière nature ou aux fruit,ultra fresh dairy,yoghurt,102,10,11022,1022392036,1022
222,222,10,ultra-frais laitier,3,fromage blanc et petits suisses,19501,fromage blanc sans précision,ultra fresh dairy,fromage blanc,103,10,11023,1023319501,1023
223,223,10,ultra-frais laitier,3,fromage blanc et petits suisses,19502,fromage blanc sucré aromatisé ou aux fruits sans précision,ultra fresh dairy,fromage blanc,103,10,11023,1023319502,1023
224,224,10,ultra-frais laitier,3,fromage blanc et petits suisses,19505,fromage blanc battu nature 0% m.g.,ultra fresh dairy,fromage blanc,103,10,11023,1023319505,1023
225,225,10,ultra-frais laitier,3,fromage blanc et petits suisses,19506,fromage blanc de campagne nature 0% m.g.,ultra fresh dairy,fromage blanc,103,10,11023,1023319506,1023
226,226,10,ultra-frais laitier,3,fromage blanc et petits suisses,19510,fromage blanc battu 20% m.g. nature,ultra fresh dairy,fromage blanc,103,10,11023,1023319510,1023
227,227,10,ultra-frais laitier,3,fromage blanc et petits suisses,19515,fromage blanc battu nature 30% m.g.,ultra fresh dairy,fromage blanc,103,10,11023,1023319515,1023
228,228,10,ultra-frais laitier,3,fromage blanc et petits suisses,19518,fromage blanc battu aux fruits 0% m.g. aux édulcorants type yoplait câlin 0% sur,ultra fresh dairy,fromage blanc,103,10,11023,1023319518,1023
229,229,10,ultra-frais laitier,3,fromage blanc et petits suisses,19521,fromage blanc de campagne nature 40% m.g. type senoble fromage frais 43% campagn,ultra fresh dairy,fromage blanc,103,10,11023,1023319521,1023
230,230,10,ultra-frais laitier,3,fromage blanc et petits suisses,19522,fromage blanc battu nature 40% m.g. type danone jockey 40% ou yoplait calin 40%,ultra fresh dairy,fromage blanc,103,10,11023,1023319522,1023
231,231,10,ultra-frais laitier,3,fromage blanc et petits suisses,19562,petit-suisse nature 20% m.g. type gervais petit vitalité,ultra fresh dairy,fromage blanc,103,10,11023,1023319562,1023
232,232,10,ultra-frais laitier,3,fromage blanc et petits suisses,19565,petit-suisse nature 40% m.g.,ultra fresh dairy,fromage blanc,103,10,11023,1023319565,1023
233,233,10,ultra-frais laitier,3,fromage blanc et petits suisses,19566,fromage blanc aux fruits sucré 30-40% m.g.,ultra fresh dairy,fromage blanc,103,10,11023,1023319566,1023
234,234,10,ultra-frais laitier,3,fromage blanc et petits suisses,19569,petit suisse aux fruits au lait demi-écrémé type petits filous,ultra fresh dairy,fromage blanc,103,10,11023,1023319569,1023
235,235,10,ultra-frais laitier,3,fromage blanc et petits suisses,19572,"fromage blanc type petit suisse 20% mg/ms, aromatisé vanille ou chocolat",ultra fresh dairy,fromage blanc,103,10,11023,1023319572,1023
236,236,10,ultra-frais laitier,3,fromage blanc et petits suisses,92039,autre fromage blanc,ultra fresh dairy,fromage blanc,103,10,11023,1023392039,1023
237,237,11,fromages,1,fromages affinés,12001,camembert fromage à pâte molle à croûte fleurie 45% m.g.,cheese,ripe cheese,111,11,11121,1121312001,1121
238,238,11,fromages,1,fromages affinés,12002,camembert et apparentés 50% m.g.,cheese,ripe cheese,111,11,11121,1121312002,1121
239,239,11,fromages,1,fromages affinés,12009,fromage à pâte molle à croûte fleurie genre camembert allégé 20-30% m.g.,cheese,ripe cheese,111,11,11121,1121312009,1121
240,240,11,fromages,1,fromages affinés,12010,coulommiers fromage à pâte molle à croûte fleurie 40-45% m.g.,cheese,ripe cheese,111,11,11121,1121312010,1121
241,241,11,fromages,1,fromages affinés,12020,brie fromage à pâte molle à croûte fleurie 45% m.g.,cheese,ripe cheese,111,11,11121,1121312020,1121
242,242,11,fromages,1,fromages affinés,12025,carré de l'est fromage à pâte molle à croûte fleurie 45-50% m.g.,cheese,ripe cheese,111,11,11121,1121312025,1121
243,243,11,fromages,1,fromages affinés,12028,chaource fromage à pâte molle à croûte fleurie 50% m.g.,cheese,ripe cheese,111,11,11121,1121312028,1121
244,244,11,fromages,1,fromages affinés,12031,neufchâtel fromage à pâte molle à croûte fleurie 45% m.g.,cheese,ripe cheese,111,11,11121,1121312031,1121
245,245,11,fromages,1,fromages affinés,12033,fromage triple crème plus de 75% m.g. type brillat savarin,cheese,ripe cheese,111,11,11121,1121312033,1121
246,246,11,fromages,1,fromages affinés,12034,autre fromage à pâte molle à croûte lavée,cheese,ripe cheese,111,11,11121,1121312034,1121
247,247,11,fromages,1,fromages affinés,12036,maroilles fromage à pâte molle à croûte lavée 45% m.g.,cheese,ripe cheese,111,11,11121,1121312036,1121
248,248,11,fromages,1,fromages affinés,12037,livarot fromage à pâte molle à croûte lavée 40% m.g.,cheese,ripe cheese,111,11,11121,1121312037,1121
249,249,11,fromages,1,fromages affinés,12039,munster fromage à pâte molle à croûte lavée 45-50% m.g.,cheese,ripe cheese,111,11,11121,1121312039,1121
250,250,11,fromages,1,fromages affinés,12040,langres fromage à pâte molle à croûte lavée 50% m.g.,cheese,ripe cheese,111,11,11121,1121312040,1121
251,251,11,fromages,1,fromages affinés,12042,pont l'évêque fromage à pâte molle à croûte lavée 45% m.g.,cheese,ripe cheese,111,11,11121,1121312042,1121
252,252,11,fromages,1,fromages affinés,12045,reblochon fromage à pâte pressée non cuite 45% m.g.,cheese,ripe cheese,111,11,11121,1121312045,1121
253,253,11,fromages,1,fromages affinés,12048,rouy fromage à pâte molle à croûte lavée 40% m.g.,cheese,ripe cheese,111,11,11121,1121312048,1121
254,254,11,fromages,1,fromages affinés,12049,saint-marcellin fromage à pâte molle à croûte naturelle 40-50% m.g.,cheese,ripe cheese,111,11,11121,1121312049,1121
255,255,11,fromages,1,fromages affinés,12051,vacherin mont d'or fromage à pâte molle à croûte lavée au moins 45% m.g,cheese,ripe cheese,111,11,11121,1121312051,1121
256,256,11,fromages,1,fromages affinés,12100,autre fromage à pâte pressée cuite,cheese,ripe cheese,111,11,11121,1121312100,1121
257,257,11,fromages,1,fromages affinés,12105,beaufort fromage à pâte pressée cuite 45% m.g.,cheese,ripe cheese,111,11,11121,1121312105,1121
258,258,11,fromages,1,fromages affinés,12110,comté fromage à pâte pressée cuite 45% m.g.,cheese,ripe cheese,111,11,11121,1121312110,1121
259,259,11,fromages,1,fromages affinés,12114,gruyère fromage à pâte pressée cuite 45% m.g.,cheese,ripe cheese,111,11,11121,1121312114,1121
260,260,11,fromages,1,fromages affinés,12115,emmental fromage à pâte pressée cuite 45% m.g.,cheese,ripe cheese,111,11,11121,1121312115,1121
261,261,11,fromages,1,fromages affinés,12116,emmental allégé,cheese,ripe cheese,111,11,11121,1121312116,1121
262,262,11,fromages,1,fromages affinés,12120,parmesan fromage à pâte pressée cuite 45% m.g.,cheese,ripe cheese,111,11,11121,1121312120,1121
263,263,11,fromages,1,fromages affinés,12500,roquefort fromage de brebis à pâte persillée 52% m.g.,cheese,ripe cheese,111,11,11121,1121312500,1121
264,264,11,fromages,1,fromages affinés,12520,bleu au lait de vache fromage à pâte persillée sans précision,cheese,ripe cheese,111,11,11121,1121312520,1121
265,265,11,fromages,1,fromages affinés,12521,bleu d'auvergne fromage à pâte persillée 50% m.g.,cheese,ripe cheese,111,11,11121,1121312521,1121
266,266,11,fromages,1,fromages affinés,12522,fourme d'ambert fromage à pâte persillée 50% m.g.,cheese,ripe cheese,111,11,11121,1121312522,1121
267,267,11,fromages,1,fromages affinés,12523,bleu des causses fromage à pâte persillée 45% m.g.,cheese,ripe cheese,111,11,11121,1121312523,1121
268,268,11,fromages,1,fromages affinés,12524,gorgonzola fromage à pâte molle persillée 45% m.g.,cheese,ripe cheese,111,11,11121,1121312524,1121
269,269,11,fromages,1,fromages affinés,12527,bleu et mini bleu de bresse fromage à pâte persillée 45% m.g.,cheese,ripe cheese,111,11,11121,1121312527,1121
270,270,11,fromages,1,fromages affinés,12705,fromage à pâte pressée non cuite allégé 20-30% m.g.,cheese,ripe cheese,111,11,11121,1121312705,1121
271,271,11,fromages,1,fromages affinés,12708,fromage à pâte pressée non cuite 40-50% m.g.,cheese,ripe cheese,111,11,11121,1121312708,1121
272,272,11,fromages,1,fromages affinés,12720,fromage et mini fromage type bonbel-babybel,cheese,ripe cheese,111,11,11121,1121312720,1121
273,273,11,fromages,1,fromages affinés,12723,cantal salers ou laguiole fromages à pâte pressée non cuite 45% m.g.,cheese,ripe cheese,111,11,11121,1121312723,1121
274,274,11,fromages,1,fromages affinés,12726,cheddar fromage à pâte pressée non cuite 45% m.g.,cheese,ripe cheese,111,11,11121,1121312726,1121
275,275,11,fromages,1,fromages affinés,12729,édam fromage à pâte pressée non cuite 40-45% m.g.,cheese,ripe cheese,111,11,11121,1121312729,1121
276,276,11,fromages,1,fromages affinés,12736,gouda fromage à pâte pressée non cuite 30-40% m.g.,cheese,ripe cheese,111,11,11121,1121312736,1121
277,277,11,fromages,1,fromages affinés,12740,mimolette fromage à pâte pressée non cuite 45% m.g.,cheese,ripe cheese,111,11,11121,1121312740,1121
278,278,11,fromages,1,fromages affinés,12743,morbier fromage à pâte pressée non cuite 45% m.g.,cheese,ripe cheese,111,11,11121,1121312743,1121
279,279,11,fromages,1,fromages affinés,12746,fromage des pyrénées au lait de vache,cheese,ripe cheese,111,11,11121,1121312746,1121
280,280,11,fromages,1,fromages affinés,12747,fromage des pyrénées au lait de brebis,cheese,ripe cheese,111,11,11121,1121312747,1121
281,281,11,fromages,1,fromages affinés,12749,raclette fromage à pâte pressée non cuite 45% m.g.,cheese,ripe cheese,111,11,11121,1121312749,1121
282,282,11,fromages,1,fromages affinés,12752,saint-nectaire fromage à pâte pressée non cuite 45% m.g.,cheese,ripe cheese,111,11,11121,1121312752,1121
283,283,11,fromages,1,fromages affinés,12754,port salut fromage à pâte pressée non cuite à croûte lavée 50% m.g.,cheese,ripe cheese,111,11,11121,1121312754,1121
284,284,11,fromages,1,fromages affinés,12755,saint-paulin fromage à pâte pressée non cuite 45-50% m.g.,cheese,ripe cheese,111,11,11121,1121312755,1121
